smiles,sr-are
CCCCCCCCCCCCCCCCCl,0.0
CCCCCCCCCI,0.0
CCCCCCCCCCCCI,0.0
COC(=O)/C=C\C(=O)O,1.0
CC(=O)OCCC(C)C,0.0
CCOCCOCCOC(C)=O,0.0
CCCCOCCOC(C)=O,0.0
CCCCCCCCCCCCN(C)C,0.0
CCCCCCOCCO,0.0
CC(=O)C=C(C)C,0.0
C[N+](C)(C)CC(O)CC(=O)[O-],0.0
CC(C)Br,0.0
C[SiH](O[Si](C)(C)C)O[Si](C)(C)C,0.0
[SbH6+3],0.0
O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0.0
ClC(Cl)C(Cl)(Cl)Cl,0.0
CCCCC(C)C(=O)O,0.0
NC=O,0.0
CC(=O)OC(C)C[N+](C)(C)C,0.0
CCS(=O)(=O)CCSP(=O)(OC)OC,1.0
O=C(Cl)OCCOCCOC(=O)Cl,0.0
O=P(O)(O)O,0.0
C=C(C)C(N)=O,0.0
CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC,0.0
C=CC(=O)OCCCC,0.0
O=C(O)CC(C(=O)O)C(CC(=O)O)C(=O)O,0.0
CCCCC(CC)C(=O)OC(C)C,0.0
CC(O)CN(CCCN(C)C)CCCN(C)C,0.0
CN(C)CCCNCCCN(C)C,0.0
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0
CCC[N+](CCC)(CCC)CCC,0.0
NC(CSCC(=O)O)C(=O)O,0.0
C[N+](C)(C)CCOC(N)=O,0.0
CC(=O)CCC(=O)O,0.0
CCCCCCCC=O,0.0
CCCCCCCCCCCCCCCCCC(=O)O,0.0
CCCCCCCCC(=O)O,0.0
O=C(O)CCCCCCCC(=O)O,0.0
CCCCCCCC(=O)O,0.0
CCCCN(CCCC)C(=S)S[Ni]SC(=S)N(CCCC)CCCC,0.0
[Ni+2],0.0
CCCCCC,0.0
CCCCCC(C)=O,0.0
CCOC(=O)CCCCCCCCC(=O)OCC,0.0
CC(=O)CCC(C)C,0.0
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3],1.0
C=CC(=O)NC(C)(C)CS(=O)(=O)O,0.0
C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,1.0
CC(CN)CCCN,0.0
CCCCN(CCCCO)N=O,0.0
CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl,0.0
CCOC(=O)C(Cl)C(C)=O,0.0
COC(=O)C(C)=O,0.0
CC(=O)OCC(COC(C)=O)OC(C)=O,0.0
CCCCC(CC)COC(C)=O,0.0
CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,0.0
N[C@@H](COP(=O)(O)O)C(=O)O,0.0
COCC(=O)O,0.0
NC(=O)CC[C@@H](N)C(=O)O,0.0
CC(C)C[C@@H](N)C(=O)O,0.0
COC(=O)NCCC[Si](OC)(OC)OC,1.0
CCCOCCOCCOCCO,0.0
CCCCS(=O)(=O)Cl,0.0
C=C(C)C(=O)OCCOCCOC(=O)C(=C)C,0.0
CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Ba+2],0.0
NC(N)=S,0.0
CCC(C)(O)CCCC(C)C,0.0
CC(=O)OC(C)OC(C)=O,0.0
CCOC(=O)Cl,0.0
NS(=O)(=O)[O-],0.0
COCCl,0.0
CCOP(=S)(OCC)SCCl,0.0
C=CC(=O)CC,0.0
N=C(N)NCCC[C@H](N)C(=O)O,0.0
CC[Ge](Cl)(CC)CC,0.0
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,1.0
CCO,0.0
CC(C)=CCC/C(C)=C/COC=O,0.0
CC(C)(CO)C(O)C(=O)NCCCO,0.0
CCOP(=O)(Cl)Cl,0.0
CCCC[Sn](Cl)(CCCC)CCCC,1.0
COC(C)(OC)OC,0.0
CCOCC(=O)O,0.0
CCCCCCCCCCCCCCCC(=O)OCC,0.0
CCCCCCOC(=O)C(C)C,0.0
COC(C)(C)CC(C)=O,0.0
NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.0
COC(C)COC(C)COC(C)CO,0.0
COC(=O)CCCC(=O)OC,0.0
NCCOCCN,0.0
CCCCOC(=O)C(=O)OCCCC,0.0
OCCN(CCO)CCN(CCO)CCO,0.0
CCCCCCC=O,0.0
CCCCCCCCCCCC(=O)O,0.0
CCC(C)SSC(C)CC,0.0
C#CC(O)C(CC)CCCC,0.0
CCCCCCCCCCCCCC=O,0.0
O=CC(Br)(Br)Br,1.0
CCCCCCCCCCCCCC(=O)O,0.0
O=C(O)C(Br)(Br)Br,1.0
CCCCCCCO,0.0
N#CCCCCC#N,0.0
CCCCCCO,0.0
CCCCCCN,0.0
OCCNCCO,0.0
C=C(C)CNCC,0.0
CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,0.0
CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O,0.0
O=C(CS)OCCOC(=O)CS,0.0
CCN(CC)C(=O)N(CC)CC,0.0
C=C(C)CCl,0.0
CCCCCCCCCCl,0.0
CCCCCCCCCCCCCl,0.0
C=CC(C)(CCC=C(C)C)OC(C)=O,0.0
OCC(CO)(CO)CO,0.0
CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O,0.0
CCC(=O)OCCC(C)CCC=C(C)C,0.0
CCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCC,0.0
CCCCCCCCCCOC(C)=O,0.0
CCC(C)Br,0.0
N#CCBr,0.0
O=S(=O)(O)F,0.0
O=C(Cl)/C=C/C(=O)Cl,1.0
CCCCCCCCOC(C)=O,0.0
O=C(O)CCSCCC(=O)O,0.0
CC(C[N+](C)(C)C)OC(N)=O,0.0
FC(F)(F)C(Cl)Br,0.0
CCC(C)C(C)(COC(N)=O)COC(N)=O,0.0
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0
CC(O)CCO,1.0
O=C(O)CCS,0.0
N=C(N)N[N+](=O)[O-],0.0
CC(C)(C)OOC(C)(C)C,0.0
CCCCNCCCC,0.0
CCCCN(CCO)CCCC,0.0
CC(C)(C)NCCNC(C)(C)C,0.0
CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C,0.0
CN(C)CCOCCO,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,0.0
CC/C=C\CCOC(=O)CC,0.0
CO[PH](=O)OC,0.0
C=CC(C)(CCC=C(C)C)OC(=O)CC,0.0
CCOC(=O)CC([O-])C(=O)OCC,0.0
C/C=C(/C)C#N,0.0
C=CC(=O)OCC[N+](C)(C)C,1.0
CCCCCC(CO)CCC,0.0
C=CCN(CC=C)CC=C,1.0
O=C(NCO)NCO,0.0
CC(C)(Cl)Cl,0.0
C=CCCC#N,0.0
C=CC/C=C/C,0.0
CCCCOC(=O)CC,0.0
CCSC(=O)N(CC(C)C)CC(C)C,0.0
CCCCCCCCCCC,0.0
CCCCCCCCCCC=O,0.0
O=C(O)CCCCCCCCCCCC(=O)O,0.0
O=C(CCl)C(Cl)Cl,1.0
CCCCCCCC(=O)N(C)C,0.0
CN(C)CCCCCCN(C)C,0.0
N#C[Au-]C#N,1.0
ClC(Cl)(Cl)Cl,0.0
CCC(Br)(CC)C(=O)NC(N)=O,0.0
CC(O)C(C)O,0.0
CCCCCCCCCCCCCCCCCBr,0.0
C/C=C(\C)C(C)=O,0.0
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,0.0
CCCSC(=O)Cl,0.0
CC(O)COC(C)(C)C,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,0.0
CC(O)C(=O)O,0.0
CCC(=O)C(=O)CC,0.0
ClC=CCCl,0.0
NCCS(=O)(=O)O,1.0
CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,0.0
CCCCCCCN,0.0
CCOP(O)OCC,0.0
C[Si](C)(C)O[Si](O)(O)O,0.0
C=C(C)C(=O)OCCOP(=O)(O)O,0.0
FC(Cl)(Cl)C(F)(Cl)Cl,0.0
O=CCCCC=O,0.0
N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O,1.0
C#CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C,0.0
COC(C)(C)CCCC(C)C/C=C/C(C)=C/C(=O)OC(C)C,1.0
CCCCCCCCCCC(CO)CCCCCCCC,0.0
C=CC(=O)NCOCCCC,1.0
CCCCCCCCCC#N,0.0
ClCCCCBr,0.0
CCCCCCCCCCCBr,0.0
CCCCCCCCCBr,0.0
CCCCCCOC(=O)CCCCC,0.0
CC=C(C)C(=O)OCCC(C)CCC=C(C)C,0.0
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
CCCCCCOC(=O)CCC,0.0
CCCCCCCCCCCCSC#N,0.0
Cl[Sn](Cl)(Cl)Cl,0.0
CC(O)(P(=O)([O-])O)P(=O)([O-])O,0.0
O=[Si]=O,0.0
CCCCOC(=O)[C@H](C)O,0.0
CCCOC(=O)CC,0.0
CC(COC(C)(C)C)OCCCO,0.0
CCOP(=S)(OCC)SCSC(C)(C)C,0.0
CCCCOCCOCCO,0.0
O=C(O)/C=C/C(=O)O,1.0
O=C(O)/C=C\C(=O)O,0.0
CCC(C)=O,0.0
CCCC(=O)O,0.0
CCCC=O,0.0
CCC(=O)OC,0.0
CN=C=S,0.0
CC(C)=CCO,0.0
COP(=O)(OC)O/C(C)=C/C(=O)N(C)C,0.0
ClCCOCOCCCl,0.0
CC(C)=CCl,0.0
CN(C)CCCN(C)CCCN(C)C,0.0
NCCCOCCOCCOCCCN,1.0
CN(C)CCO,0.0
C[As](C)(=O)O,0.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C,0.0
CC(C)C(=O)OCC(C)(C)C(O)C(C)C,0.0
C=C(C)C#N,0.0
COP(N)(=O)SC,0.0
CCCCSP(=O)(SCCCC)SCCCC,0.0
CCOC(=O)CCC(C)=O,0.0
CNC(=O)CSP(=O)(OC)OC,0.0
C=CC(C)=CCC=C(C)C,1.0
CCOC(=O)CC(C)C,0.0
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,0.0
C=C(C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C,0.0
O=S(=O)([O-])CC(O)CCl,0.0
C=CCOCC(CC)(CO)COCC=C,0.0
CCC(C)(CCC(C)C)C(=O)O[Sn](C)(C)OC(=O)C(C)(CC)CCC(C)C,1.0
CC(C)CP(=S)([S-])CC(C)C,0.0
CCCCCCCCCCCC#N,0.0
C=C(C)C(=O)OCCOCC,0.0
CCNC(=O)NC(=O)/C(C#N)=N/OC,0.0
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0
CCCCCCCCCCCCOS(=O)(=O)O.OCCN(CCO)CCO,0.0
C=CCNCC=C,0.0
CCCCCCCCCC,1.0
C=C(C)C(=O)OCCCCCCCCCC,0.0
C=CC(=O)NC(C)(C)CC(C)=O,0.0
CC(=O)CC(C)(C)O,0.0
O=C([O-])C(Cl)Cl,0.0
NNC(=S)NN,0.0
CCCCC/C=C\CCC=O,0.0
CCCC(C)C(O)CC,0.0
C=C/C(C)=C/C/C=C(\C)CCC=C(C)C,1.0
CCCCCCCCCC(=O)OC,0.0
OC/C=C/CO,1.0
O=CCCl,0.0
NC(N)=O.OO,0.0
CCCCCCCC(=O)Cl,0.0
CCCCCOC(C)=O,0.0
CCCCCCCCCCCCCC,0.0
CCCCCCCCCCCCC,0.0
OCCCCCCO,0.0
C=CCCCCCCCCCCCCCC,0.0
CCCCCCCCCCCCCCC,0.0
IC(I)I,0.0
C=CCOCC(CO)(COCC=C)COCC=C,0.0
FC(F)OC(F)(F)C(F)Cl,0.0
O=S(=O)(Cl)c1ccccc1,0.0
O=C(O)[C@H](O)c1ccccc1,0.0
Nc1ccccc1S(=O)(=O)O,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.0
CNC(=O)Nc1ccc(Cl)c(Cl)c1,0.0
CC(=O)Nc1ccc(C)c(Cl)c1,0.0
CC(C)N(c1ccccc1)C(C)C,0.0
CCc1cccc(C)c1,0.0
CCOP(=S)(CC)Sc1ccccc1,0.0
Cc1ccccc1CCO,0.0
CC(C)COC(=O)c1ccccc1,0.0
Nc1ccc(N)c([N+](=O)[O-])c1,1.0
O=C(O)c1cc(Cl)cc(Cl)c1O,0.0
O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,0.0
C=CCOc1c(Br)cc(Br)cc1Br,0.0
Cc1ccc(C(=O)O)cc1[N+](=O)[O-],0.0
Cc1cc(C(=O)O)ccc1[N+](=O)[O-],0.0
O=C([O-])c1ccccc1O,0.0
NC(=O)c1ccccc1,0.0
CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,0.0
Nc1ccc([N+](=O)[O-])cc1N,1.0
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,1.0
CNCC(=O)c1ccc(O)c(O)c1,0.0
Cc1ccc(N)c(N)c1,1.0
O=CC(=O)c1ccccc1,0.0
Cc1ccc(C(=O)C(=O)[O-])cc1C,0.0
CC(=O)c1ccccc1O,0.0
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,0.0
Cc1ccc(C(C)(C)C)cc1,0.0
Nc1cc(Cl)cc(Cl)c1,0.0
O=Cc1ccc(C(=O)O)cc1,1.0
CC(C)(O)c1ccccc1,0.0
ClCc1ccccc1Cl,0.0
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,1.0
N#CCc1cccc(C(F)(F)F)c1,0.0
COc1cccc(Br)c1,0.0
CC(O)COc1ccccc1,0.0
CC(C)OC(=O)Nc1cccc(Cl)c1,0.0
CC(C)OC(=O)Nc1ccccc1,0.0
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,0.0
O=C(O)c1ccc(O)cc1O,0.0
NC(=O)OCC(COC(N)=O)c1ccccc1,0.0
COC(=O)c1ccc(C)cc1,0.0
CC(=O)C=Cc1ccccc1,0.0
C=CCc1ccc(O)c(OC)c1,0.0
COc1c(Br)cc(Br)c(C)c1Br,0.0
NS(=O)(=O)c1ccccc1OC(F)(F)F,0.0
NS(=O)(=O)c1ccc(C(=O)O)cc1,0.0
Cc1cc(O)cc(C)c1Cl,0.0
COC(=O)c1ccc(CBr)cc1,0.0
ClCc1ccccc1,0.0
OCc1ccccc1,0.0
CC(=O)OCc1ccccc1,0.0
CCOc1cccc(N)c1,0.0
CCOc1cc(NC(C)=O)ccc1C(=O)OC,0.0
COc1ccc(N)cc1N,1.0
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,0.0
CCCCC(CC)COC(=O)c1ccccc1O,0.0
C=Cc1ccc(S(=O)(=O)[O-])cc1,1.0
CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O,0.0
CC(C)(C)NC[C@H](O)c1ccc(O)cc1Cl,0.0
CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C)c1ccccc1,1.0
CC(NN)c1ccccc1,0.0
O=Cc1ccc(Cl)cc1,0.0
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,0.0
CCN(CC)C(C)C(=O)c1ccccc1,0.0
Cc1cccc(C(=O)O)c1[N+](=O)[O-],0.0
CCN(CC)c1ccc(N)cc1,1.0
NNc1ccc(C(=O)O)cc1,0.0
CCCCCCOc1ccccc1C(=O)O,0.0
CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC,1.0
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,0.0
CC(C)c1ccc(C(C)C)cc1,0.0
O=C(O)CNC(=O)c1ccccc1,0.0
O=Cc1cccc(Br)c1,0.0
Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.0
CCc1ccc(O)c(OC)c1,0.0
C=CCc1ccc(OC)c(OC)c1,0.0
CCN(CC)CCNC(=O)COc1ccc(OC)cc1,0.0
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,0.0
CC(C)c1cccc(C(C)C)c1O,0.0
COc1cc(OC)c(OC)cc1C=O,0.0
N=C(N)c1ccccc1,0.0
Cc1ccc(C(N)=O)cc1N,0.0
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0.0
CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],0.0
c1ccccc1,0.0
O=Cc1ccccc1,0.0
O=C(CBr)c1ccccc1,1.0
COc1ccc(C=O)cc1O,0.0
CCN(CC)CCNC(=O)c1ccc(N)cc1,0.0
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.0
C=CCc1ccc(OC)cc1,0.0
COC(=O)c1ccc(NC(C)=O)cc1OC,0.0
COC(=O)c1cc(Cl)c(NC(C)=O)cc1OC,0.0
Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0.0
CCOC(=O)c1ccc(O)c(O)c1,0.0
CC(=O)c1ccc(O)c(C(N)=O)c1,0.0
CCCC(=O)Nc1ccc(O)c(C(C)=O)c1,0.0
CC(=O)CC(=O)Nc1ccc(C)cc1C,0.0
CCOC(=O)c1ccccc1C,0.0
Cc1cc(C)c(N)c(Cl)c1,0.0
CCCOC(=O)c1ccccc1,0.0
Cc1ccc(N(CCO)CCO)cc1,0.0
CCC(=O)Nc1cccc(N)c1,0.0
CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1,0.0
O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1,0.0
Nc1ccc(F)cc1,0.0
CCOc1cc(OCC)c(C(C)=O)cc1OCC,0.0
NC(=S)Nc1ccccc1,0.0
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,1.0
CC(=O)NNc1ccccc1,0.0
CCOc1ccc(NC(=O)CC(C)O)cc1,0.0
CC(O)c1ccccc1,0.0
CCOc1ccc(NC(N)=O)cc1,0.0
CCOc1ccccc1C(N)=O,0.0
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,0.0
CC(=O)c1ccccc1,0.0
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0.0
O=C(Cl)c1cc(Cl)cc(Cl)c1,0.0
COC(=O)c1cccc(Cl)c1,0.0
O=[N+]([O-])c1ccc(Cl)cc1,0.0
Cc1cc([N+](=O)[O-])ccc1N,0.0
Cc1c(N)cccc1[N+](=O)[O-],0.0
CCCc1ccccc1,0.0
CC(=O)Nc1cc([As](=O)(O)O)ccc1O,0.0
OCc1ccccc1O,0.0
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,0.0
CC(C)(C)c1ccc(O)c(O)c1,1.0
Cc1cccc(C(=O)O)c1O,0.0
[S-]c1ccccc1,0.0
CC(C)(C)c1ccc(C=O)cc1,0.0
COc1ccc(N)cc1,0.0
CC(C)c1cccc(C(C)C)c1N,0.0
Nc1ccc(S(=O)(=O)O)c(N)c1,0.0
CCO[Si](OCC)(OCC)c1ccccc1,0.0
CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1,0.0
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,0.0
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,0.0
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.0
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,0.0
CCCCOC(=O)COc1ccc(Cl)cc1Cl,0.0
O=C(O)COc1ccc(Cl)cc1Cl,0.0
O=[N+]([O-])c1cccc(Cl)c1Cl,0.0
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,0.0
CCN(CC)C(=O)SCc1ccc(Cl)cc1,0.0
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0.0
CC(C)(C)c1cc(CCC(=O)NN)cc(C(C)(C)C)c1O,0.0
CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC,0.0
COC(=O)c1cc(S(N)(=O)=O)ccc1OC,0.0
CN(C)C(=O)CNC(=O)Cc1ccccc1,0.0
C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,0.0
O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,1.0
O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl,1.0
O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,0.0
Oc1cc(Cl)cc(Cl)c1Cl,1.0
Oc1c(Cl)ccc(Cl)c1Cl,1.0
ClC(Cl)c1ccccc1,0.0
Cc1cc(C)c(O)c(C)c1,0.0
Cc1cc(O)ccc1O,1.0
O=C(Cl)OCc1ccccc1,0.0
C[C@](N)(Cc1ccc(O)cc1)C(=O)O,0.0
Cc1ccccc1O,0.0
CCN(CCO)c1cccc(C)c1,0.0
CCN(CC)c1ccccc1,0.0
CC(=O)CC(=O)c1ccccc1,0.0
O=CC=Cc1ccccc1,0.0
O=C/C=C/c1ccccc1,0.0
COc1cc(C)ccc1C(C)C,0.0
O=CCCc1ccccc1,0.0
CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,0.0
CC(C)NCC(O)c1ccccc1Cl,0.0
CCCCOC(=O)c1ccccc1,0.0
Cc1c(Cl)cccc1Cl,0.0
CCOc1ccccc1O,0.0
CC(C)C(=O)OCCOc1ccccc1,0.0
Cc1ccccc1C,0.0
CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1.0
CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,1.0
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0.0
O=C(O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O,1.0
CCOC(=O)c1ccccc1C(=O)OCC,0.0
CCCCOC(=O)c1ccccc1C(=O)OCCCC,0.0
NC(=O)c1ccccc1N,0.0
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0
C[N+](C)(C)Cc1ccccc1,0.0
COc1cccc(C=O)c1,0.0
Cc1ccccc1CCl,0.0
CCC(C)c1cccc(C(C)CC)c1O,0.0
NCCc1ccc(O)cc1,0.0
NCC(O)c1ccc(O)cc1,0.0
CCCCC(CC)COC(=O)c1ccc(O)cc1,0.0
CC(=O)c1ccc(Cl)c(Cl)c1Cl,0.0
CCCCCCCOC(=O)c1ccc(O)cc1,0.0
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,0.0
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,0.0
CCOC(=O)C=Cc1ccccc1,0.0
COC(=O)c1ccc(O)cc1,0.0
CCOC(=O)c1ccc(O)cc1,0.0
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1.0
O=C(O)CCCOc1ccc(Cl)cc1Cl,0.0
C=Cc1ccc(C)cc1,0.0
O=C(O)c1cccc(C(F)(F)F)c1,0.0
COC(=O)c1ccc(OC)cc1,0.0
Nc1ccc(Cl)cc1[N+](=O)[O-],0.0
Cc1ccc(OC(=O)CC(C)C)cc1,0.0
CC(C)(C)OC(=O)c1ccccc1C(=O)O,0.0
COc1cc(/C=C/C(N)=O)cc(OC)c1OC,0.0
CC(C)(O)C(=O)c1ccccc1,0.0
Cc1cccc(C)c1,0.0
Cc1ccc(N)c(C)c1,0.0
Oc1cccc(Cl)c1,0.0
O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)[O-])c1,0.0
O=Cc1ccccc1[N+](=O)[O-],0.0
O=Cc1ccc([N+](=O)[O-])cc1,0.0
CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,0.0
C=CCc1ccccc1OCC(O)CNC(C)C,0.0
CCOc1ccc(NC(C)=O)cc1N,0.0
CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,0.0
CCC(C)(C)c1ccc(O)cc1,0.0
Cc1c(N)cccc1Cl,0.0
Cc1ccc(Cl)cc1,0.0
Nc1ccc(Br)cc1,0.0
Cc1ccc(O)c(C)c1,0.0
Cc1ccc(O)cc1,0.0
Cc1ccc(C)cc1,0.0
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0.0
CCCCNS(=O)(=O)c1ccccc1,0.0
C=C(C)c1cccc(C(=C)C)c1,0.0
CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1.0
CNC(=N)NC(=O)Nc1c(C)cccc1C,0.0
[NH3+]c1ccccc1,0.0
NC(=S)c1c(Cl)cccc1Cl,0.0
CC(C)c1ccc(S(=O)(=O)[O-])cc1,0.0
CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1,0.0
Cc1ccccc1Br,0.0
CNC(=O)Oc1cccc(C(C)C)c1,0.0
CCC(=O)Nc1ccc(O)cc1,0.0
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,0.0
CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1,0.0
CCNC(=O)/C=C/c1cccc(Br)c1,0.0
CN(C)c1ccc(SC#N)cc1,0.0
Cc1cccc(OCC(O)CNC(C)(C)C)c1C,0.0
CC(CC=O)c1ccccc1,0.0
CCOC(=O)CCc1ccccc1,0.0
CCOC(=O)CC(=O)c1ccccc1,0.0
CCC(=O)OC(C)c1ccccc1,0.0
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0.0
O=C(Cl)c1c(Cl)c(Cl)c(C(=O)Cl)c(Cl)c1Cl,0.0
CN(N=O)c1ccccc1,0.0
Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1,0.0
CC(C)(C)NCC(O)c1ccccc1Cl,0.0
Cc1ccc(S(=O)(=O)O)cc1.O,0.0
Nc1ccc(O)c(N)c1,0.0
OCCN(CCO)c1cccc(Cl)c1,0.0
COc1ccccc1NC(=O)CC(C)=O,1.0
Cc1ccc(C(C)C)c(O)c1,0.0
BrCCOc1ccccc1,0.0
COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,0.0
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,0.0
CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1.OCCN(CCO)CCO,0.0
COc1c(Cl)ccc(Cl)c1C(=O)O,0.0
Brc1ccc(Br)cc1,0.0
Cc1ccccc1OCC(=O)O,0.0
CCCCCC(CC)OC(=O)CCCOc1ccc(Cl)cc1Cl,0.0
C/C=C(\C)C(=O)OCc1ccccc1,0.0
CC(=O)Oc1ccc([N+](=O)[O-])cc1CCl,0.0
CC(C)(C)c1ccccc1,0.0
CCOC(=O)COc1ccc(C)cc1,0.0
N#CCc1ccccc1[N+](=O)[O-],0.0
O=[N+]([O-])c1ccc(CCO)cc1,0.0
